trait_id	source_kind	source_namespace	source_accession	source_header	source_member	source_sequence_length	source_sequence_sha256	canonical_uniprot_id	status
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_161982258.1	WP_161982258.1_477.9i/353.8t/310.9h_trans-0__352	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	352	1d31e6ab222140104a66cf621ee07ed6d50f5afe0d819668c8e183dbf8fc0115		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_151759270.1	WP_151759270.1_465.3i/373t/h_trans-0__300	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	300	b636e5051b2a8ab7716fd5cb869d5e3c23cc3388a7ab793c7b224d8df732c6d9		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_201376310.1	WP_201376310.1_460.8i/359.5t/325.5h_trans-0__357	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	357	c1e4030c4bcb38ae1567b4031fd7b148656a4a6f73a3d393b8b4fa31821ccc96		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_008275090.1	WP_008275090.1_446i/366.6t/327.2h_trans-0_Cyano_1876	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1876	bdace9f78edbf638a79712cc651a9f052bf37df343e24c547ed5ba64291c68a0		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_015149444.1	WP_015149444.1_444.1i/353.8t/325.9h_trans-3_Cyano_2911	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	2911	0a2f9355a3ae7ead06fc0370c9db6177ee085784204944a3be78fe4056c030cf		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_190698176.1	WP_190698176.1_439.8i/377.3t/336.4h_trans-2_Cyano_935	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	935	fa3d4ec989af231782e960560479537a2129f77d1f4e0b48b79261ec2104fe06		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_015178654.1	WP_015178654.1_439.4i/381.6t/351.2h_trans-1_Cyano_1921	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1921	d1d920a0cab0e14abf73eb9c47abecc65cf891b7292c51784e5f701f3a9df3d9		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_012596276.1	WP_012596276.1_437.6i/369.5t/329.5h_trans-3_Cyano_1870	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1870	c3fd3f48d064e2a3e262f835ff763ccb3d6e4310da0a3120417ac87233cba451		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_190890582.1	WP_190890582.1_436.5i/359.9t/321h_trans-2_Cyano_3010	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	3010	567f3600d81ec861ece902da58dc141943dfabd90a5026064efae22fc6b967f1		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_096646450.1	WP_096646450.1_435.2i/360t/329.8h_trans-2_Cyano_1907	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1907	356e5961e4e75789447c4f52af6c434eee736bb5ad643ca1b84deef564f227d4		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_073600773.1	WP_073600773.1_434.5i/361.1t/332.9h_trans-3_Cyano_1245	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1245	f9c41d53df68d551de5135142f7edb43d67c2c2a82f96f0a88ad1fc428b201f5		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_017653100.1	WP_017653100.1_432i/362.5t/323.9h_trans-1_Cyano_1356	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1356	351c03d328d1875552e0aedf60b2dda6fb08448b53acc65e6901fc31560dbf81		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_017317669.1	WP_017317669.1_430.4i/360.2t/340.8h_trans-3_Cyano_1898	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1898	cde17bb3b4af914a6dd472142147cb8cfd54ce9db45e947f0db83e27b800c18c		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_017291702.1	WP_017291702.1_428.8i/372t/348.1h_trans-3_Cyano_1897	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1897	58b4695e921c483bda65f1b8d813268119bd8a89d682f0f7dcfd0cfcfa950782		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_015201412.1	WP_015201412.1_427.1i/383.2t/332.4h_trans-1_Cyano_1938	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1938	7dfdeb3e0b85b1e17092879882ca2ba66e7b73af8a58849a9c66e16f66fc25d0		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_171977414.1	WP_171977414.1_425.4i/358.1t/333.9h_trans-1_Cyano_2944	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	2944	04fad4629deffa82f0a9b3c18d4da1ff2a96e6550bbcc0c3448d8450f54a7277		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_190467945.1	WP_190467945.1_424.1i/354t/344.2h_trans-3_Cyano_1846	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1846	1b741200cc3ff8149aa4b5d0ed8c7d51b91d6972e5d72906a9c5e631f5b76757		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_193931480.1	WP_193931480.1_423i/356.9t/309h_trans-2_Cyano_1259	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1259	98fc4ad358dabc3f0ef2eaf81a062284a24b608ee141ee9be87a913f82c662d3		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_181929573.1	WP_181929573.1_422.6i/349.4t/306h_trans-2_Cyano_1876	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1876	89bd58b81a5f81f738aea034bdb43cdeeddb0aa31146f71ea9d1354355c91c98		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_190712213.1	WP_190712213.1_422.4i/351.2t/339.4h_trans-2_Cyano_1365	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1365	d0962563e0384a5146bdbcf5091afcde2a56ea0e6ed46e6d7499f17663b4c051		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_016876676.1	WP_016876676.1_422i/348.9t/337.3h_trans-2_Cyano_1867	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1867	dae8a4c60d3351a79a237d25a1b1011460fa7eef4813347d0292bc1f40838d2c		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_015193862.1	WP_015193862.1_420.8i/349.9t/314.9h_trans-3_Cyano_1938	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1938	bf663aac87c626353629dff485c1ea5d2fbccf497d0a2c29ad914b1298bb113b		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_012599723.1	WP_012599723.1_420.6i/345.5t/311h_trans-3_Cyano_2997	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	2997	7e692b209e4576a0ff1c196e371a5c6bf5d12ad42a62c73f134367b48a78453d		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_162424102.1	WP_162424102.1_420.1i/356.7t/316.2h_trans-3_Cyano_2933	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	2933	73b052b499172a35fb286643a8b88bafe394f39cafdf1da76f1a811fc351536f		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_096577831.1	WP_096577831.1_419.8i/354.8t/305.2h_trans-1_Cyano_880	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	880	7544b7b91988754518c2a20d819633830d16f83c26ec865d4874110463075aa6		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_020479985.1	WP_020479985.1_419.1i/350.7t/328.3h_trans-3_Cyano_2953	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	2953	912ba24850b90dacb2a7e1fda13d353587c58daf59787f49f75613cb27422db9		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_127082949.1	WP_127082949.1_418.4i/361.8t/317.3h_trans-2_Cyano_1864	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1864	c4ed1f3344150c2d17890c58a1f311e00b50a979b6cb4160075a75ab18eca8cd		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_052290201.1	WP_052290201.1_418.4i/358.2t/327.2h_trans-1_Cyano_1449	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1449	67e84a27512f0fe2bb6dea2beb64b6eaeab31468a80d1314b4b023f387b16624		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_096731337.1	WP_096731337.1_417.2i/340.3t/322.1h_trans-2_Cyano_2914	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	2914	e210c4d4408be8df2260ea4d784b5b26fa048463d0791d22ba64e97cc99650ac		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_106289794.1	WP_106289794.1_414.3i/354.7t/304.6h_trans-1_Cyano_1895	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1895	b092950d5740d8016d3bb9aa8a096248fab40815be8ce845c067772ce207d882		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_012409820.1	WP_012409820.1_412.9i/343.8t/304.5h_trans-1_Cyano_1356	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1356	7d9cc2ac8abd01b3b677d621b1929257a5a31094573bcd4bff0e64910a69d042		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_022605755.1	WP_022605755.1_412.5i/340.6t/h_trans-0_Cyano_1112	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1112	6fe764d54b5a27c1cc96cc4e66dac49c2c09589986e437b0758bb4c43aed734e		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_144871199.1	WP_144871199.1_411.7i/337.8t/323.9h_trans-0_Cyano_830	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	830	3c1bca756f1df86ca16faf75dd1c4a3815214fe6ca505c057949ffaf40e519a8		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_143288157.1	WP_143288157.1_410.7i/345.4t/318h_trans-0_Cyano_1411	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1411	576637ad0e674376c65470c3622be8d86245e258cd2dc44d5237e4c308c6ef7c		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_068789061.1	WP_068789061.1_400i/336.1t/h_trans-2_Cyano_1864	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	1864	10594c1c988879bcb79b9c00ef70678f3e537060a9549122190ea9fc4e61b844		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp1	seed_alignment	RefSeq	WP_063800725.1	WP_063800725.1_393.8i/341.3t/303.4h_trans-0_Cyano_342	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp.sto	342	7a6ee5b71cd4451b6e1cf5142607f2598fb1556cd0920afa026941bef81a0045		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_015149444.1	WP_015149444.1_444.1i/353.8t/325.9h_trans-3_Cyano_2911	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	2911	0a2f9355a3ae7ead06fc0370c9db6177ee085784204944a3be78fe4056c030cf		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_012596276.1	WP_012596276.1_437.6i/369.5t/329.5h_trans-3_Cyano_1870	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1870	c3fd3f48d064e2a3e262f835ff763ccb3d6e4310da0a3120417ac87233cba451		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_017317669.1	WP_017317669.1_430.4i/360.2t/340.8h_trans-3_Cyano_1898	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1898	cde17bb3b4af914a6dd472142147cb8cfd54ce9db45e947f0db83e27b800c18c		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_017291702.1	WP_017291702.1_428.8i/372t/348.1h_trans-3_Cyano_1897	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1897	58b4695e921c483bda65f1b8d813268119bd8a89d682f0f7dcfd0cfcfa950782		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_015201412.1	WP_015201412.1_427.1i/383.2t/332.4h_trans-1_Cyano_1938	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1938	7dfdeb3e0b85b1e17092879882ca2ba66e7b73af8a58849a9c66e16f66fc25d0		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_193931480.1	WP_193931480.1_423i/356.9t/309h_trans-2_Cyano_1259	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1259	98fc4ad358dabc3f0ef2eaf81a062284a24b608ee141ee9be87a913f82c662d3		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_162424102.1	WP_162424102.1_420.1i/356.7t/316.2h_trans-3_Cyano_2933	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	2933	73b052b499172a35fb286643a8b88bafe394f39cafdf1da76f1a811fc351536f		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_127082949.1	WP_127082949.1_418.4i/361.8t/317.3h_trans-2_Cyano_1864	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1864	c4ed1f3344150c2d17890c58a1f311e00b50a979b6cb4160075a75ab18eca8cd		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_052290201.1	WP_052290201.1_418.4i/358.2t/327.2h_trans-1_Cyano_1449	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1449	67e84a27512f0fe2bb6dea2beb64b6eaeab31468a80d1314b4b023f387b16624		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_106289794.1	WP_106289794.1_414.3i/354.7t/304.6h_trans-1_Cyano_1895	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1895	b092950d5740d8016d3bb9aa8a096248fab40815be8ce845c067772ce207d882		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_CyanoBH_Asp2	seed_alignment	RefSeq	WP_143288157.1	WP_143288157.1_410.7i/345.4t/318h_trans-0_Cyano_1411	nrp-metallophore-SI-main/1_rule_development/alignments/CyanoBH_Asp2.sto	1411	576637ad0e674376c65470c3622be8d86245e258cd2dc44d5237e4c308c6ef7c		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_GrbD	seed_alignment	RefSeq	WP_042628143.1	WP_042628143.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbD.clw	478	08d9fca72464bf300821599ac7a09b4c9199b38795f487f87c8108d201b52f57	UniProtKB:A0A0B6S902	QUALIFIED
proteintraitsmech:ELIFE109154_GrbD	seed_alignment	RefSeq	WP_091010427.1	MegD_WP_091010427.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbD.clw	478	b8d7757910e3e0ddd5ca26d460627124ef176279d6e109efd47b4e42a011bdc8	UniProtKB:A0A1I3GS61	QUALIFIED
proteintraitsmech:ELIFE109154_GrbD	seed_alignment	RefSeq	WP_114156048.1	WP_114156048.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbD.clw	478	0e1262700a4848f05e8d395928dc32d20c70d5b566438181d70d5a9c0e989b16		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbD	seed_alignment	RefSeq	WP_085229609.1	WP_085229609.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbD.clw	478	cc9ade0285151a5af9cc7544e0260cc999695b69fb74964ae24d7a05134a4476		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbD	seed_alignment	RefSeq	WP_150790402.1	WP_150790402.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbD.clw	494	e647b726cfd13bb4b5eb7d193303e4258aef9332a3c136a8cf25f421d9731f0a		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbD	seed_alignment	RefSeq	WP_066656373.1	WP_066656373.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbD.clw	476	5aaaa7d526705c3cca64bf5e62a1e96c5c16c40dfa496ca561aa76b26c3d6698		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	seed_alignment	RefSeq	WP_084025528.1	WP_084025528.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbE.clw	256	3676a3f4afc943bd1e7f6927ec63bcc652fee3ef7c0338f88a5c2e485ee54979		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	seed_alignment	RefSeq	WP_150685442.1	WP_150685442.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbE.clw	265	7ee1b4b36e7f0a5772e6cd47a42ff61fc8a6096f0dcea14292516e4cdbf87d5f		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	seed_alignment			MegE	nrp-metallophore-SI-main/1_rule_development/alignments/GrbE.clw	270	7f6c90b359daabe1b85ede2c0228e6399743ad93fc4c6e2167f9a1fcfb6acfe8		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	seed_alignment	RefSeq	WP_042628142.1	WP_042628142.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbE.clw	265	6e221931dc2ce32898e573d8d385f5adbbe293bf96bbd6587095538765c4e944		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	seed_alignment	RefSeq	WP_085229610.1	WP_085229610.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbE.clw	266	0aec4fe544911586ff0434a888bbaaecd835a33c0f62b907d2f4f9bb96fec84d		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	seed_alignment	RefSeq	WP_114156049.1	WP_114156049.1	nrp-metallophore-SI-main/1_rule_development/alignments/GrbE.clw	255	037574130d6ae7bc081bc487acebcf6325451280fe1bf747965006ee2d4814a4		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnL	seed_alignment	RefSeq	WP_104904852.1	L_WP_104904852.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnL.clw	156	cccf78ede38aeb051ccf349d61b70fc0c86171e290d652a8c2cf902a0f5011a5		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnL	seed_alignment	EMBL	BAB74336.1	L_BAB74336.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnL.clw	149	6c7e99862c2c2b8d18f12e05d5c692341601999dd0c45d4f538f130c23b61666	UniProtKB:A0ACD7RT73	QUALIFIED
proteintraitsmech:ELIFE109154_FbnL	seed_alignment	EMBL	AFZ60769.1	L_AFZ60769.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnL.clw	157	bc8b9348791c6b9a8de70e3838dce5de9077078f63e5098fc976482737492b9a		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnL	seed_alignment	EMBL	QCO55743.1	L_QCO55743.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnL.clw	165	540a98f4e8e052e10db74a080e76d6bbb6fc8cdd17ae16c56a7ea6ea7a8d092c		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnL	seed_alignment	UniProtKB	A9CFJ0	FbnL_tr|A9CFJ0|A9CFJ0_AGRFC	nrp-metallophore-SI-main/1_rule_development/alignments/FbnL.clw	172	5483c168f56c734661227c6669309c4687b102b666bb78d142b5da7827ada9be	UniProtKB:A9CFJ0	QUALIFIED
proteintraitsmech:ELIFE109154_FbnL	seed_alignment	EMBL	ACM39979.1	M_ACM39979.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnL.clw	154	65501e58a3cedbfb20281b048ee37f58dff544434f6a1c75c383c365aff0ade1		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnM	seed_alignment	EMBL	BAB74335.1	BAB74335.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnM.clw	191	843299eb688d0bee67584eeb9876f0b66034a6c07edd79fa7eb9da9eb4a6b98d	UniProtKB:A0ACD7RTJ9	QUALIFIED
proteintraitsmech:ELIFE109154_FbnM	seed_alignment	EMBL	AFZ60768.1	AFZ60768.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnM.clw	195	390d1374b990502a50428d3b9b622f623461906d7d3203b1cbcb4554b35b9d9f	UniProtKB:K9ZNG6	QUALIFIED
proteintraitsmech:ELIFE109154_FbnM	seed_alignment	RefSeq	WP_104904853.1	WP_104904853.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnM.clw	187	912ba721f328b5e97ab5bb127953c845b2a448d01dac46feff791eccb781c4ef		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnM	seed_alignment	EMBL	QCO55742.1	QCO55742.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnM.clw	185	ae7cfb2410afcde6ba64de1cb49885819da7f5640502bf95e67013e0afc73e32		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnM	seed_alignment	UniProtKB	Q7CT24	FbnM_tr|Q7CT24|Q7CT24_AGRFC	nrp-metallophore-SI-main/1_rule_development/alignments/FbnM.clw	187	2c2849af6c9e0819c459139e1462b01aee6a72b1fc038cebfe362a8c2ba7a026	UniProtKB:Q7CT24	QUALIFIED
proteintraitsmech:ELIFE109154_FbnM	seed_alignment	EMBL	ACM39978.1	L_ACM39978.1	nrp-metallophore-SI-main/1_rule_development/alignments/FbnM.clw	186	58401c0395c62b7af7fc3e8049904944943967af3213834647d98446ecd264ec		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	C1DIP3	tr|C1DIP3|C1DIP3_AZOVD	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	488	185e480cad71e20ec5e2a87021c19c7c3a7c5214f0acc1b45f5f3eea8c463254	UniProtKB:C1DIP3	QUALIFIED
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	B3PGL4	tr|B3PGL4|B3PGL4_CELJU	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	536	0b8c626b3b8215512f8cde91183c8dd4e5a7ac1d4b5e0f8d8fa754cfe4d19c60	UniProtKB:B3PGL4	QUALIFIED
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	Q9I188	tr|Q9I188|Q9I188_PSEAE	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	544	74cad13bb60819f2087c918586f6b389f75295dc6893801558cb1362c45bf091	UniProtKB:Q9I188	QUALIFIED
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	Q1I7I7	tr|Q1I7I7|Q1I7I7_PSEE4	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	540	71587b99f23d6613cc0dedf4613e5886157a00449a8e6867105b7f83fbe90088		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	Q88F86	tr|Q88F86|Q88F86_PSEPK	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	540	117c3ffc632d082541199a9f0c1b10fd8dd3b7d47860c2fdb618f1789f2dd5f6		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	seed_alignment	UniProtKB	B0KNZ5	tr|B0KNZ5|B0KNZ5_PSEPG	nrp-metallophore-SI-main/1_rule_development/alignments/PvdP.clw	540	11aaaa3f70a5dcef47432c42f26146e9ee19897f37e252584647ab537a979bb3		SOURCE_ASSOCIATION_ONLY
